label,id,text
0,UYXRHVXRCC,"Message de condoléances du ------------------- SOLO suite au décès de -------- (...)

C’est avec stupeur que nous avons appris l’assassinat crapuleux de l’ancien ------------------------- -------------------. L’Afrique vient ainsi de perdre un de ses plus grands amis.
Mes collègues du Forum des Anciens Chefs d’Etats et de Gouvernements d’Afrique se souviennent certainement de lui en tant qu’un inconditionnel soutien à la lutte contre la pauvreté et la misère sur le continent. En effet, il a été de tous les combats en Afrique pour faire reculer la famine grâce à des programmes de développement de l’agriculture. Ainsi, ensemble avec la Fondation Sassakawa et le Président ------------, les paysans dans plusieurs pays du continent, disposent désormais de semences adaptées au climat et aux besoins alimentaires.
---------- s’est personnellement impliqué dans le processus de lutte contre la famine en Afrique et a engagé tout le gouvernement japonais à cet effet. Et les résultats sont aujourd’hui très significatifs.
En ma qualité de Vice-président du Forum des Anciens Chefs d’Etats et de Gouvernements d’Afrique et au nom du Président ---------------- et tous les autres membres, je présente mes sincères condoléances à sa famille, à ses proches et au grand empire du Japon. L’Afrique toute entière lui est reconnaissante de son action au service de sa sécurité alimentaire et partant, de son développement.
---------- était pour nous le soldat contre la faim mais aussi l’ami qui nous a toujours témoigné du respect.
Au-delà de la violence, de l’acte de barbarie qui lui a coûté la vie, nous implorons le ciel pour qu’il repose en paix.
------------------
Ancien --------------------------
Ancien Maire de la ville de Cotonou
Vice-Président du Forum des Anciens Chefs d’Etats et de Gouvernements d’Afrique,
Créé en 2006 à Maputo sous le haut patronage de --------------
www.24haubenin.bj ; L'information en temps réel
11 juillet 2022 par ---------------"
1,V3L944MKMN,"États-Unis - Afrique : "" Washington doit s’engager bien davantage sur le continent ""

C’est peu dire que depuis l’arrivée de --------- à la Maison-Blanche, le 21 janvier 2021, les États-Unis ont montré peu d’intérêt pour l’Afrique. Certes, les propos méprisants de ------------ à l’égard du continent ont été jetés aux oubliettes, mais la rupture de ton de l’actuel président avec son prédécesseur peine à trouver son expression sur le terrain.
Alors qu’il s’est déjà rendu en Europe, en Asie, au Moyen-Orient, --------- n’a, pour le moment, aucun déplacement en Afrique à son agenda. Son secrétaire d’État, --------------, a, lui, attendu novembre 2021 pour y faire une première visite.
Sa tournée de cinq jours au Kenya, au Nigeria et au Sénégal a surtout été l’occasion de rappeler à ses hôtes les priorités de Washington, et d’insister sur les valeurs de bonne gouvernance et de démocratie, ainsi que sur la lutte contre le Covid-19 et le réchauffement climatique. Autant de thèmes qui ne trônent pas forcément en tête des préoccupations d’un grand nombre de dirigeants africains.
Séduction
Bien sûr, la nomination de plusieurs experts de l’Afrique au sein de l’administration ----- a séduit un temps le continent. Beaucoup ont voulu y voir un regain d’intérêt, sans que l’on sache aujourd’hui au juste si cette démarche avait pour but de rassurer l’Afrique ou l’électorat africain-américain du Parti démocrate.
Depuis quelques mois, la situation internationale prenant le pas sur la politique intérieure américaine, la position de Washington a évolué. L’heure semble plus que jamais à regagner le terrain perdu ces dernières années en Afrique face à la Chine et, de plus en plus, face à la Russie.
À la fin de 2021, les États-Unis ont d’abord présenté à la communauté internationale leur initiative Blue Dot Network (BDN), destinée à soutenir le développement du continent en proposant une alternative aux nouvelles routes de la soie, sans pourtant rencontrer en Afrique l’adhésion espérée.
Washington semble voir dans le conflit russo-ukrainien – et dans ses conséquences en matière de sécurité alimentaire – l’occasion de montrer aux Africains sa volonté de tisser ce « partenariat fondé sur la solidarité et le respect mutuel » appelé plusieurs fois de ses vœux par le président -----.
Un sommet en fin d’année
Le 20 juillet, --------- dévoilait une deuxième initiative d’envergure en annonçant, pour la fin de cette année, la tenue, à Washington, d’un sommet américano-africain, sans autre précision. D’ici là, son secrétaire d’État, ainsi que plusieurs hauts responsables de son administration, doivent se rendre sur le terrain. Objectif : resserrer des liens par trop distendus avec un grand nombre de capitales africaines. Comme ------------- l’avait annoncé, -------------- est attendu à Kinshasa et à Kigali au cours de la première quinzaine d’août.
Signe d’un intérêt grandissant des États-Unis à l’égard du continent, le département d’État a pris contact, à la mi-mai, avec ------------- et nous a proposé un entretien avec -------------, conseiller spécial d’--------------.
Vieux briscard de la politique étrangère, il a travaillé aussi bien sous la direction du secrétaire d’État républicain ----------- que sous celle de son successeur, le démocrate ------------------. C’est à lui qu’incombe aujourd’hui d’expliquer la position de son pays envers l’Afrique.
Jeune Afrique : L’agression russe contre l’Ukraine a-t-elle changé les priorités des États-Unis en Afrique ?
--------------: Les priorités énoncées par le secrétaire d’État -------------- à Abuja en novembre dernier sont toujours les mêmes, qu’il s’agisse de la lutte contre la pandémie de Covid-19 et contre le réchauffement climatique, de l’inclusion économique du continent, du renforcement de la paix et de la démocratie.
La nouveauté, c’est le problème de la sécurité alimentaire, qui se posait déjà dans différentes parties du monde, notamment en Afrique, avant l’invasion de l’Ukraine, mais qui est exacerbé par les difficultés actuelles d’approvisionnement en produits alimentaires et en intrants agricoles, comme les engrais. Les États-Unis ont donc décidé de prendre toutes les initiatives susceptibles d’atténuer les effets de cette crise, dans le monde en général, et en Afrique en particulier.

 Le secrétaire d'État -------------- lors de sa visite à Dakar, le 20 novembre 2021. © -------------/AFP

Quels sont vos moyens d’action ?
Depuis février, nous avons déjà alloué près de 6 milliards de dollars à l’aide alimentaire dans le monde, et notamment à l’Afrique, très sujette aux risques de pénurie.
Le président ----- a, en outre, annoncé un plan d’investissements de 500 millions de dollars destiné à stimuler la production américaine d’engrais, et a appelé les pays qui le peuvent à faire des efforts similaires. Notre objectif est de développer les capacités de production et les bonnes pratiques agricoles partout sur la planète afin d’assurer la sécurité alimentaire sur le long terme.
Et sur la scène diplomatique ?
Les États-Unis présidant le Conseil de sécurité de l’ONU, le secrétaire d’État en a profité pour organiser, en mai, une première réunion ministérielle sur ce dossier [de la sécurité alimentaire en temps de conflit], afin que soit définie une feuille de route commune. Comme il l’a rappelé à plusieurs reprises, les solutions sont assez évidentes.
L’idéal serait bien sûr que la Russie mette un terme à ses opérations militaires. Elle pourrait, au minimum, lever son embargo sur une partie des exportations ukrainiennes de céréales afin de limiter les pénuries et les hausses de prix de certains produits de base.
Notre objectif est de tout faire pour que la sécurité alimentaire reste l’une des priorités mondiales. Et c’est exactement ce qu’-------------- s’engage à faire dès les prochains jours. Tout le monde pourra rapidement juger des efforts diplomatiques déployés par les États-Unis sur la scène internationale.
L’administration ----- a jusqu’à présent été peu présente en Afrique. Compte-t-elle s’impliquer davantage ?
Notre administration a déjà montré à plusieurs reprises l’étendue de son implication en Afrique et elle veut la renforcer. Ces dernières années, nous ne nous sommes pas engagés autant que nous l’aurions dû. D’autres pays en ont profité, comme la Chine, qui a accru ses investissements sans que ce soit toujours au bénéfice des pays africains. À nous de montrer à ces derniers tout l’intérêt qu’ils ont à travailler avec nous. Nous ne demandons pas à nos partenaires africains de choisir entre les États-Unis et les autres. Nous souhaitons juste qu’ils aient le choix.
Le fait que de nombreux pays africains ont refusé de voter, en mai, la résolution de l’ONU sur le conflit en Ukraine vous a-t-il poussé à revoir votre niveau d’engagement en Afrique ? 
Nous reconnaissons bien volontiers que nous devons le renforcer, mais cela n’a rien à voir avec la position que certains pays du continent ont exprimée à l’ONU. Il est cependant important que tout le monde comprenne bien que la situation [économique] actuelle résulte directement de l’agression russe, et non des sanctions prises à l’encontre de Moscou.
Notre approche est fondée sur la mise en place de partenariats, qui, pour être construits, exigent que nous soyons davantage engagés sur le terrain, et de manière concrète. C’est la raison pour laquelle de nombreux responsables américains se rendront en Afrique dans les prochaines semaines. À commencer par --------------, au courant du mois d’août."
1,VA5CKCA1W5,"Burkina Faso : L’UNICEF à la rescousse des enfants de Djibo

Le Burkina Faso depuis quelques années vit une crise sécuritaire et humanitaire sans précédent. La ville de Djibo dans la région du Sahel constitue l’un des bastions où la crise sévit le plus. Sous blocus depuis plusieurs mois, la population est isolée et exposée à certains maux comme la famine. Face à cette situation les enfants subissent de plein fouet cette crise avec le plus de préjudices dont le plus flagrant est la famine. C’est dans ce contexte que le Fonds des Nations Unies pour l’Enfance (UNICEF), agissant en étroite ligne avec les autorités pour la protection et le bien-être de l’enfant, assure des acheminements des médicaments et des intrants nutritionnels pour la survie des enfants. ----- au téléphone le mercredi 12 octobre 2022, ------------------------, spécialiste de programme et Chef intérimaire du Bureau de l’UNICEF à ---- est revenu sur les différentes actions menées à Djibo en ce qui concerne les enfants. 
 La suite après cette publicité 

La situation humanitaire de Djibo a ému les Burkinabè ces dernières semaines à la suite de l’attaque du convoi de ravitaillement de --------. Le drame survenu le 26 septembre 2022 a occasionné d’énormes pertes tant sur le plan humain que logistique. Cependant les agences des Nations Unies, comme le Fonds des Nations Unies pour l’enfance ont malgré tout pu ravitailler la ville en médicaments et aliments thérapeutiques.
Malgré ce ravitaillement, ------------------------ spécialiste de programme et Chef intérimaire du Bureau de l’UNICEF à ---- est revenu sur la difficile situation sécuritaire et humanitaire que traverse cette région. A l’en croire, ce sont les enfants qui payent un lourd tribut dans la crise que traverse le Burkina Faso, particulièrement à Djibo mais également dans d’autres localités difficiles d’accès telles que Titao, -----, Barsalogho, Pama, Mansila, Solhan, ou encore Silmandje.
« Ces zones sont enclavées et l’acheminement de l’aide est complexe. A Djibo, comme dans de nombreuses localités du pays, les enfants, qui constituent environ 60% des 1,5 millions de personnes déplacées internes (au 30 Avril 2022), manquent de nourriture, d’eau, d’accès à des soins de santé, à l’éducation et à la protection. Et, ces populations déplacées viennent s’agréger à Djibo ou la population est déjà depuis plusieurs années dans une situation de grande vulnérabilité », a-t-il déploré.
------------------------ spécialiste de programme et Chef intérimaire du Bureau de l’UNICEF à ----
Nonobstant toutes les difficultés d’accès, ------------------------ a rappelé que l’UNICEF et ses partenaires ont redoublé d’efforts ces derniers mois pour fournir, par convoi routier ou pont aérien, de l’aide d’urgence aux communautés les plus vulnérables.

Fourniture d’eau et d’aliments thérapeutiques aux personnes vulnérables et aux enfants 

A cet effet, notifie-t-il, depuis le début de l’année l’UNICEF et ses partenaires ont permis de fournir de l’eau pour 31.751 personnes de Djibo toute chose qui a  amélioré les conditions d’hygiène et de santé des familles.
Outre cette action, ------------------------ a fait savoir que  de 3.760 enfants malnutris de moins de 5 ans ont été soignés grâce à la fourniture continue d’aliments thérapeutiques aux 12 centres de santé de Djibo encore fonctionnels. « Grâce au soutien apporté aux agents de santé à base communautaire, plus de 17,800 enfants ont été vaccinés contre les principales maladies infantile », a-t-il soutenu.

Soutien psychologique aux enfants 

Docteur ---------------- a par ailleurs indiqué que Djibo est la commune qui accueille le plus de personnes déplacées internes dans le pays, soit environ 14%.  Ces familles, dit-il ont fui la violence armée laissant tout dernier eux et cela constitue de véritables traumatismes pour les enfants souvent témoins d’atrocités.
C’est ainsi que l’UNICEF et ses partenaires ont fourni un appui psychosocial à plus de 4,300 enfants à Djibo au travers d’espaces amis des enfants, fixes et mobiles, permettant aux enfants de bénéficier d’activités pédagogiques, ludiques et d’un soutien psychologique individualisé. « Les jeunes U-Reporters de Djibo ont été formés sur la protection de l’enfant et aident les partenaires de l’UNICEF à identifier les enfants en détresse, à trouver des solutions et faire un suivi régulier dans leurs communautés », a-t-il souligné.

La reprise des classes malgré les difficultés

La rentrée scolaire 2022-2023 étant effective sur le territoire national depuis le 3 octobre 2022, ------------------------ a rassuré que outre les difficultés auxquelles le pays est confronté, les enfants sont de retour à l’école grâce à la mobilisation et l’effort conjugués des responsables de l’éducation, du corps enseignant et des parents qui sont engagés pour que chaque enfant ait accès à une éducation de qualité.
«Avec nos partenaires, nous déployons un soutien en formations des enseignants, en matériel pédagogiques, en kits scolaires ou encore en construction de nouvelles classes pour accueillir les enfants déplacés. Les efforts en faveur de la scolarisation et du maintien des enfants dans le système sont renforcés grâce à la mobilisation des acteurs de la communauté éducative et des jeunes U-Reporters qui mènent une campagne de sensibilisation auprès des communautés sur l’ensemble du territoire », a-t-il insisté.
Un convoi de ravitaillement
------------------------ a tenu à préciser que l’UNICEF travaille avec toutes les parties, les autorités locales, les partenaires sur le terrain, les partenaires techniques et financiers et les communautés. Tout cela couronné avec  l’objectif principal que chaque enfant ait accès à la santé, l’eau, l’éducation et la protection.
-----------------------
Burkina 24

publicite"
1,VAWEJK9FKM,"Inondations au Bénin : des mesures d’assistance aux sinistrés dans 40 communes

Le gouvernement béninois veut voler au secours des victimes d’inondations dans 40 communes du Bénin.

Image d'illustration
Les victimes des dernières inondations au Bénin vont recevoir l’assistance du gouvernement. La décision a été prise, mercredi 19 octobre 2022, en conseil des ministres. Elle intervient à la vue des difficultés qu’éprouvent les populations sinistrées.   
Le conseil est examiné les rapports et les constats faits par l’Agence nationale de protection civile (ANPC). Il en ressort qu’à la date du 10 octobre 2022, « 40 communes sont victimes d’inondations ». Ces communes sont classées en deux catégories. Il a été décompté une première catégorie de 16 collectivités territoriales « sévèrement affectées, ayant enregistré d’importants dégâts ». La seconde catégorie compte 24 communes dont les dégâts sont d’importance moindre.
Le gouvernement a décidé « de leur apporter les secours nécessaires, dans une approche innovante ». Des ressources substantielles vont être mises en place. Elles vont servir à l’acquisition sur place puis à la distribution de produits alimentaires et non alimentaires. Ces fonds vont être confiés à un comité présidé par le préfet du département, assisté des responsables des services déconcentrés de l’Etat et/ou communaux concernés."
1,VDPU2OMNA0,"Tribune | "" Crise alimentaire : La SONAGESS, cet outil étatique qui doit être à l’avant-garde ""

Ceci est une tribune de --------------------, Président du Mouvement des patriotes pour la cohésion nationale, sur la sécurité alimentaire.  

L’une des conséquences majeures du terrorisme sur notre territoire est la crise alimentaire suscitée par l’abandon des terres cultivables par les populations notamment paysannes. Cette difficulté sans précédent amène le Burkina Faso à souscrire impérativement à deux grands enjeux : la lutte militaire pour la conquête du territoire national et la mobilisation étatique pour annihiler la crise alimentaire.
 La suite après cette publicité 

Nous placerons notre tribune suivante sur le volet mobilisation étatique pour annihiler la crise alimentaire. La meilleure solution qui puisse exister serait de reconquérir les territoires perdus pour  permettre aux paysans de reprendre la route des champs afin de produire pour le besoin alimentaire national.
Avant de parvenir à cette étape tant souhaitée par le peuple, l’Etat se doit à travers ses obligations régaliennes d’assister les populations et de trouver des passerelles afin de permettre de lutter contre la crise alimentaire. C’est dans cet élan que doivent être renforcées les assises et les activités de la structure étatique SONAGESS. Tout observateur averti de l’actualité nationale pourra noter un regain de dynamisme de la SONAGESS dans l’approvisionnement des populations en produits alimentaires. Nous pourrons citer entres autres :
– la mise en place et la gestion de plus de 391 points de vente de céréales.
– la collecte de 10 600 t de céréales au profit du stock de Sécurité alimentaire avec le PAM,
-l’implémentation continue de la démarche qualité.
Cependant, les besoins alimentaires des populations et la vie chère actuelle exigent de renforcer les prérogatives de la SONAGESS dans ce contexte de lutte permanente contre les corollaires du terrorisme. Cette structure étatique devrait être à l’avant-garde de la réponse de l’autorité contre la crise alimentaire à tous les niveaux. De l’efficacité de cette réponse endogène dépend la persévérance à la vie des couches sociales populaires.
Notre organisation dans la dynamique de sa mission de veille citoyenne, tout en reconnaissant le travail remarquable abattu par la SONAGESS, encourage l’autorité à renforcer ses acquis afin qu’elle soit plus performante dans la lutte contre la crise alimentaire.
Pour Mouvement des patriotes pour la cohésion nationale
--------------------
Président
(E-mail : mouvement [email protected])

publicite"
1,VGTSXIVVP3,"FAO : les prix mondiaux des denrées alimentaires grimpent pour le sixième mois consécutif

Les prix mondiaux des denrées alimentaires ont augmenté pour le sixième mois consécutif en novembre, atteignant leur plus haut niveau depuis près de six ans, alors que chaque composant de l'indice a vu les prix grimper, a rapporté jeudi l'Organisation des Nations Unies pour l'alimentation et l'agriculture (FAO).

L'indice général des prix alimentaires mondiaux de la FAO a augmenté de 3,9 % par rapport à octobre, sa plus forte hausse en un mois depuis juillet 2012. Il est maintenant 6,5 % au-dessus de sa valeur constatée il y a un an, et s'établit à son niveau le plus élevé depuis décembre 2014. L'indice a augmenté tous les mois depuis juin, après avoir baissé pendant les cinq premiers mois de l'année.

L'indice des huiles végétales a connu la hausse la plus marquée, avec une augmentation de 14,5 % en glissement mensuel, atteignant ainsi leur plus haut niveau depuis mars 2014. Selon la FAO, cette remontée spectaculaire des prix s'explique principalement par de nouvelles flambées des prix de l'huile de palme, ainsi que par de nouvelles augmentations de la valeur de huiles de soja, de colza et de tournesol.

Tous les sous-indices ont enregistré une progression en novembre, a fait savoir la FAO. Le sous-indice des céréales et des grains, la composante la plus importante de l'indice, a augmenté de 2,5 % par rapport à octobre, ce qui a été poussé par la forte demande d'exportations de blé. Les cours du maïs ont également augmenté, en raison de la demande de la Chine et de la réduction de l'offre des Etats-Unis et de l'Ukraine. Les prix du riz sont restés stables en novembre, selon la FAO. Avec les derniers gains, les prix des céréales et des grains sont maintenant près de 20 % plus élevés qu'il y a un an.

Les prix du sucre ont augmenté de 3,3 % en novembre. Cette augmentation était principalement imputable aux estimations prévoyant un repli de la production mondiale par rapport à l'année 2019 en raison de perspectives de récolte moins bonnes en Russie, dans l'Union européenne et en Thaïlande, a expliqué la FAO.

Les prix des produits laitiers et de la viande, qui ont tous deux augmenté de 0,9 % en novembre, ont connu les plus faibles variations. L'augmentation du prix de la viande était la première depuis janvier.

L'indice FAO des prix des produits alimentaires, qui est publié mensuellement, est basé sur les prix mondiaux de 23 catégories de produits alimentaires, couvrant les prix de 73 produits différents par rapport à une année de référence. Le prochain indice devrait être publié le 7 janvier 2021."
0,VK32QGW30E,"Tchad : le bon filon des fruits séchés

Tchad : l’heure de vérité

Sur les étals du marché Taradona, à N’Djamena, par 38 degrés à l’ombre certains fruits commencent à piquer du nez. Dans les supermarchés, même constat : hormis les pommes, poires et autres produits importés d’Afrique du Sud, souvent très chers, les autres, plus abordables, sont déjà en train de pourrir. « Les papayes, les ananas, les bananes et les mangues ne peuvent pas se conserver, confirme -------------, le patron de Tchad Bio Séché (TBS). Il y en a beaucoup en ce moment, et ils se gâtent très rapidement. »
C’est à partir de ce constat que l’idée de créer son entreprise a germé, en 2020, chez cet hôtelier de formation. « Il y a trop de pertes sur les marchés les mois de pleine production. Dans un pays où sévit la malnutrition, un tel gâchis n’est pas acceptable, explique l’entrepreneur de 27 ans. Alors, pour avoir des fruits toute l’année, j’ai eu l’idée de racheter les invendus avant qu’ils ne se gâtent pour les sécher et les revendre aux périodes creuses », au moment où ces mêmes fruits deviennent rares et que leurs prix s’envolent. Pendant la pleine saison, ------------- dépense en moyenne 30 000 F CFA (environ 45,70 euros) par jour pour trois sacs de 50 kilos de mangues, alors que ses sachets de mangues séchés s’arrachent à 500 F CFA les 100 grammes, toute l’année."
0,VKLILWHQYA,"Gazoduc transsaharien : Alger, Abuja et Niamey matérialisent leur engagement

Lors de la troisième réunion ministérielle tripartite Algérie-Niger-Nigeria, le 28 juillet à Alger, le ministre algérien de l’Énergie et des Mines, -------------, et ses homologues du Nigeria, -------------, et du Niger, -----------------------, ont signé un protocole d’accord pour la formalisation du projet de gazoduc transsaharien (le TSGP). Celui-ci permettra d’acheminer, à terme, des milliards de mètres cubes de gaz nigérian vers l’Algérie en passant par le Niger, selon l’agence officielle Algérie presse service (APS). L’Algérie pourra ensuite envoyer vers les pays de l’Union européenne le gaz nigérian via le Transmed, qui relie le pays à l’Italie en passant par la Tunisie, et du gaz naturel liquéfié (GNL) transporté par des méthaniers.
Dans une déclaration à la presse, au terme de la signature du mémorandum d’entente, ------------- a indiqué que le document signé visait à « aller de l’avant » dans la réalisation du projet du gazoduc transsaharien. Et ce, en poursuivant la mise en œuvre de tous les programmes tracés pour la réalisation du projet, notamment l’élaboration des études et des différents aspects liés à la réalisation, a-t-il dit, ajoutant que « les trois pays ont convenu de faire aboutir le projet dans un court délai ». Pour l’instant, aucune indication n’a été donnée quant à sa date d’achèvement.
Forte demande
« C’est dans ce contexte que je vous invite à profiter de cette opportunité, pour envoyer un signal fort à l’international, sur le lancement de la réalisation du projet TSGP, ce qui permettra aux sponsors d’entamer une prospection de partenaires pour le financement et la réalisation du projet, et ce parallèlement à la réactualisation de l’étude inhérente au projet TSGP », précise le ministre algérien, rappelant un « contexte géopolitique et énergétique particulier » marqué par une forte demande sur les hydrocarbures, en particulier sur le gaz naturel, et une offre à la baisse résultant du manque d’investissements gaziers constaté depuis 2014.
Lors du lancement du TSGP en 2009, son coût d’investissement était estimé à 10 milliards de dollars (7 milliards d’euros). D’une longueur de 4 128 km, dont 1 037 km en territoire nigérian, 841 km au Niger et 2 310 km en Algérie, ce gazoduc permettra également l’alimentation des pays du Sahel.
Ce projet a été réactivé dans un contexte géopolitique marqué par une forte demande internationale de gaz et de pétrole et par une flambée des prix, après l’invasion de l’Ukraine par la Russie en février. Plusieurs pays, notamment européens, cherchent à réduire leur dépendance aux livraisons russes et se sont tournés vers l’Algérie.
Le pays, dont les réserves prouvées de gaz naturel s’élèvent à près de 2 400 milliards de mètres cubes, fournissait environ 11 % du gaz consommé en Europe avant la guerre en Ukraine, contre 47 % pour la Russie. Il est le premier exportateur africain de gaz naturel et le septième mondial."
0,VWH5ALTN61,"Cancer du sein: une étude conseille ce type d’alimentation

Adopter une alimentation saine permet de réduire considérablement les risques de développer un cancer de sein. C’est du moins ce que révèle une nouvelle étude. Elle a été en effet rendue publique lors d’un congrès sur la nutrition. Il ressort de cette étude que réduire la consommation d’aliments végétaux et animaux de mauvaises qualités permet de prévenir cette maladie.

Augmenter la consommation de végétaux sains 

« Nos résultats indiquent que l'augmentation de la consommation d'aliments végétaux sains et la diminution des aliments végétaux et animaux moins qualitatifs pourraient contribuer à prévenir tous les types de cancer du sein », a notamment fait savoir la responsable française de la recherche Sanam Shah.
On retient que, l’étude s’est focalisée sur des Françaises ménopausées. L’équipe de recherche a procédé à l’analyse des données de santé sur l’habitude alimentaire de 65 574 femmes françaises. L’étude a pris en compte les habitudes de ces 21 dernières années. Les scientifiques se sont évertués à faire la différence entre les aliments végétaux sains des aliments végétaux moins sains.
Près de 4 000 participantes ont reçu un diagnostic du cancer 

Comme aliments végétaux sains, les chercheurs ont identifié les céréales complètes, les fruits, les légumes, les noix, les légumineuses, les huiles végétales, le thé ou le café. Dans la catégorie des aliments végétaux moins sains, il s’agit notamment des jus de fruits, des céréales raffinées ou des pommes de terre. Sur les 65 574 femmes françaises ayant participé à la recherche, 3 968 participantes ont reçu un diagnostic de cancer du sein. Celles qui avaient consommé des aliments végétaux sains ont vu leur risque baisser de 14 % en moyenne."
0,WBRS3ALV2A,"Les nouvelles souches de -------- mettent en péril le système de santé publique africain, selon l’OMS

Les nouvelles variantes du COVID-19 qui ont été signalées dans plusieurs pays africains sont susceptibles de nuire gravement aux efforts visant à contenir la pandémie sur le continent, a déclaré jeudi ----------------, directrice régionale de l'Organisation mondiale de la santé (OMS) pour l'Afrique.

--------- a indiqué que face à la propagation des nouvelles souches du virus, des mesures d'endiguement solides étaient nécessaires pour éviter qu'une pression excessive ne pèse sur les systèmes de santé publique du continent

""Même si la nouvelle variante ne s'avère pas plus virulente, un virus qui se propage plus facilement exercera une pression supplémentaire sur les hôpitaux et les agents de santé, qui sont déjà souvent surchargés"", a souligné --------- dans un communiqué publié à Nairobi.

Elle a déclaré que face aux nouvelles mutations du virus et à la hausse des contaminations causée par l'assouplissement des mesures préventives, une vigilance accrue était nécessaire pour éviter la transmission du coronavirus en Afrique.

Selon le Centre africain de contrôle et de prévention des maladies (CDC Afrique), le total des cas de -------- signalés sur le continent a atteint mercredi 3,14 millions, tandis que le total des décès s'élevait à 75.909.

--------- a déclaré que le continent signalait en moyenne 25.000 nouveaux cas par jour depuis fin décembre 2020, et pourrait connaître une nouvelle hausse dans les prochains jours en raison des nombreux voyages et réunions de famille ayant eu lieu pendant les fêtes de fin d'année.

L'Afrique du Sud, le Nigeria, la Gambie, la Zambie et le Botswana ont tous détecté de nouvelles variantes de COVID-19, a-t-elle indiqué, ajoutant que le séquençage du génome de ces nouvelles souches était essentiel pour avoir un aperçu de leur gravité sur les patients.

""Nous appelons tous les pays à multiplier les tests de dépistage et le séquençage du virus dans le but de repérer, de suivre et de traiter rapidement les nouvelles variantes de COVID-19 dès leur apparition"", a déclaré ---------.

Elle a souligné que le respect des mesures de santé publique telles que le lavage fréquent des mains, la distanciation physique et le port du masque devait être renforcé face aux nouvelles souches de coronavirus en Afrique.

--------- a déclaré que l'OMS s'était associée au CDC Afrique pour essayer de consolider les capacités du continent à séquencer le génome des nouvelles variantes de --------."
