label,id,text,title,url,lang,source_lang,created_at,published_at,rssfeed_id,source,country,continent,reference_id,reference_key,keyword_list,location_list,publication_date,CLS_Lexique Sécurité Alimentaire,CLS_Relevance,CLS_Usefulness,CLS_Relevance Yes/No,CLS_Topic
1,R4NTHVFUA1,"Le chef de l’ONU appelle à des efforts pour atteindre les ODD en transformant les systèmes alimentaires

Le secrétaire général des Nations Unies, ----------------, a appelé lundi à de plus grands efforts collectifs pour atteindre les 17 Objectifs de développement durable (ODD) en transformant les systèmes alimentaires actuels.

""Lors de ce pré-sommet, nous pouvons définir le périmètre de notre ambition collective et renforcer nos efforts pour atteindre les 17 ODD en transformant nos systèmes alimentaires"", a déclaré le chef de l'ONU dans un message vidéo à la réunion précédent le Sommet de l'ONU sur les systèmes alimentaires. Ce pré-sommet préparera le terrain pour l'événement mondial de septembre en rassemblant divers acteurs du monde entier afin de mettre à profit la puissance des systèmes alimentaires dans la réalisation des 17 ODD.

""Nous sommes à un moment charnière"", selon -----------, qui estime que ""nous sommes très loin de la réalisation des Objectifs de développement durable à l'horizon 2030"".

""La pauvreté, les inégalités de revenus et le coût élevé de la nourriture continuent d'empêcher l'accès à une alimentation saine à quelque 3 milliards de personnes"", a déploré le responsable onusien.

""Le changement climatique et les conflits sont à la fois les conséquences et les facteurs de cette catastrophe"", a-t-il poursuivi.

""En 2020, 811 millions de personnes étaient confrontées à la faim, soit 161 millions de plus qu'en 2019, en grande partie à cause des perturbations causées par la pandémie de COVID-19.""

Le secrétaire général a souligné que la pandémie, ""qui nous frappe toujours, a mis en lumière les relations entre les inégalités, la pauvreté, l'alimentation, les maladies et notre planète"".

""Notre guerre contre la nature inclut un système alimentaire qui génère un tiers de l'ensemble des émissions de gaz à effet de serre. Le même système alimentaire est responsable de 80% de la perte de biodiversité"", a-t-il ajouté. ""Pourtant, il y a de l'espoir.""

----------- a affirmé que depuis son appel initial pour ce sommet, les pays ont répondu ""avec l'énergie, les idées et la volonté de forger de nouveaux partenariats"".

""Je vous remercie pour votre travail jusqu'ici afin que ce soit un 'Sommet des peuples' et un 'Sommet des solutions'"", a-t-il déclaré.

""Votre direction aidera à donner le ton de la Décennie d'action et d'une reprise équitable et durable post---------"", a-t-il insisté.

En partenariat avec le gouvernement italien, le pré-sommet aura lieu à Rome du 26 au 28 juillet. L'événement, qui sera ouvert à tous ceux qui souhaitent y participer, aura un format hybride avec une partie en présentiel complétée par un grand programme virtuel et une plateforme dédiée.

A travers ce pré-sommet, le Sommet de l'ONU sur les systèmes alimentaires réaffirmera son engagement à promouvoir les droits de l'Homme pour tous et à garantir que les groupes les plus marginalisés aient l'occasion de participer, contribuer et bénéficier du processus du sommet.",,,,,,,,,,,,,,,,,,,,
0,RCVAVSNFYY,"Variole du singe: la maladie déclarée ‘’urgence de santé publique mondiale’’ par l'OMS

L’Organisation mondiale de la santé (OMS) a déclaré, samedi 23 juillet 2022, la variole du singe une ‘’urgence publique mondiale’’.
La variole de singe
La variole du singe est désormais une urgence de santé publique mondiale. Samedi 23 juillet 2022, l’Organisation mondiale de la santé (OMS) a déclaré l’épidémie comme une urgence de santé publique internationale. L’OMS déclenche ainsi son plus haut niveau d'alerte pour tenter de contrôler la maladie. Près de 17 000 personnes sont déjà touchées par le virus dans 74 pays.
Selon --------------------------, directeur général de l'OMS, rapporté par France tv info, le risque de contamination dans le monde est relativement modéré sauf en Europe où il est élevé. Selon Courier International, la variole du singe touche des hommes ayant des relations sexuelles avec des hommes à de rares exceptions près. Elle n’est toutefois pas transmissible sexuellement.
C’est la deuxième fois que l’OMS a pris la décision de déclarer une urgence sanitaire mondiale. Des informations de New York times cité par Courier international, à travers cette décision, l’Organisation mondiale de la santé veut « amener les pays membres à investir des ressources importantes dans le contrôle d’une épidémie, à recueillir davantage de fonds pour riposter contre la maladie et à encourager les pays à partager des vaccins, des traitements et d’autres ressources clés pour contenir l’épidémie ».",,,,,,,,,,,,,,,,,,,,
0,RSBOEU0JOI,"Défis et employabilité des jeunes Béninois préoccupent les Pays-Bas

En visite de travail et d’amitié au Bénin, la Vice-ministre du Commerce Extérieur et de la Coopération Internationale des Pays-Bas, madame Birgitta TAZELAAR a échangé, mercredi 12 octobre 2022, en présence de l’Ambassadrice des Pays-Bas près le Bénin son excellence -----------------, avec une quinzaine de jeunes Béninois membres des organisations appuyées par l’Ambassade du Royaume des Pays- Bas.
Venus de l’Association Béninoise pour la Promotion de la Famille (ABPF), de l’Association Béninoise pour le Marketing Social et la Communication pour la Santé, de Care International Bénin Togo, des bénéficiaires du projet Benibiz concernant l’entrepreneuriat des jeunes ainsi que ceux du projet « Emploi des Jeunes pour l’Amélioration de la Sécurité Alimentaire au nord Benin, EJASA, les jeunes ont échangé à bâtons rompus avec la Vice-ministre du Commerce Extérieur et de la Coopération Internationale des Pays-Bas, madame Birgitta TAZELAAR en présence de l’Ambassadrice des Pays-Bas près le Bénin son excellence -----------------.
La Santé de la Reproduction, la sécurité, l’emploi, le leadership féminin en Politique et l’entrepreneuriat, sont entre autres les sujets au centre des échanges tenus, mercredi 12 octobre 2022.
En ce qui concerne la question de l’emploi des jeunes, à l’analyse de l’inadéquation formation et emploi, il a été souligné que le défi à relever est lié au renforcement de l’employabilité des jeunes pour influencer positivement la lutte contre le chômage.
L’autre défi à relever est la disponibilité du financement nécessaire à la création d’une entreprise ou à la mise en place d’un projet. Le constat est que les jeunes manquent d’appui et abandonnent leurs rêves. C’est pour inverser la tendance que les Pays-Bas ont appuyé de nombreux jeunes dont le parcours exceptionnel témoigne de l’efficacité des appuis. On retient que des jeunes déscolarisés de nombreuses organisations de bénéficier de formations entrepreneuriales, en compétences de vie et des formations techniques dans divers domaines tels que l’agrobusiness et l’agroalimentaire, l’artisanat, le leadership féminin y compris en politique, la communication, la prise de vue, etc.

Secteur porteur de l’économie béninoise mais qui intéresse peu les jeunes, l’agriculture était également au centre des échanges. Les jeunes ont souhaité que le secteur agricole soit pris en compte à l’image d’une opportunité d’affaires, l’organisation de formation à la transformation des produits cultivés en produits finis. Ils proposent également que l’agriculture soit moderne, mécanisée.
Les jeunes n’ont pas manqué de témoigner leur gratitude au Royaume des Pays-Bas pour son appui aussi bien technique que financier grâce à qui ils ont pu bénéficier de plusieurs opportunités.
---------
www.24haubenin.bj ; L'information en temps réel
17 octobre 2022 par -----------",,,,,,,,,,,,,,,,,,,,
1,RW2AK5DX20,"Agro-Alimentaire : L'ITA inaugure un nouveau laboratoire de Tests Sensoriels…

L’Institut de Technologie alimentaire a bénéficié d’un nouveau laboratoire de Tests Sensoriels qu'il a inauguré ce jeudi 20 octobre. Un bijou très sophistiqué destiné aux centres de recherche, universitaires, industries et entreprises du Sénégal a été financé par l’USAID à travers un projet intitulé Laboratoire d'Innovation Mil et Sorgho (SMIL), géré à l'Université du Kansas.  Ce laboratoire sensoriel régional à l'ITA renforcera la capacité des sciences sensorielles et positionnera davantage l'Institut en tant que centre subsaharien de développement de produits et va davantage inclure le consommateur comme élément important de la chaîne de valeur. Ce laboratoire va aider à renforcer l'assurance qualité et le contrôle qualité des produits alimentaires en respectant les attentes des consommateurs. Il va servir de lien entre la recherche développement et les segments de marché. Ces derniers vont inclure toute la chaîne en commençant par la production, en passant par la transformation, la distribution et la commercialisation. Ce qui va aussi faciliter à l'ITA l’accompagnement des structures s'activant autour de la recherche en agroalimentaire pour développer des produits de qualité nutritionnelle et qui respectent les normes internationales.",,,,,,,,,,,,,,,,,,,,
0,S3HZ5X6S4I,"L'érosion des progrès contre le Sida met des milliers de vies en danger

Les progrès en matière de prévention et de traitement sont en train de ralentir dans le monde entier, mettant des millions de personnes en grave danger. Depuis plusieurs années, l’Europe de l’Est et l’Asie centrale, l’Amérique latine, le Moyen-Orient et l’Afrique du Nord enregistrent une augmentation des infections annuelles au VIH. En Asie-Pacifique, les données actuelles de l’ONUSIDA révèlent une recrudescence des nouvelles infections au VIH là où elles avaient baissé. Nous devons agir de toute urgence contre les inégalités qui alimentent l’épidémie du sida afin d’éviter des millions de nouvelles infections au VIH cette décennie et de mettre fin à cette pandémie.

Montréal/Genève, le 27 juillet 2022—De nouvelles données de l’ONUSIDA sur la riposte mondiale au VIH révèlent un ralentissement des progrès de la lutte contre la pandémie du VIH et une réduction des ressources au cours des deux dernières années de COVID-19 et d’autres crises mondiales ce qui met des millions de vies en danger. Le nouveau rapport, In Danger, est présenté en amont de la Conférence internationale sur le sida organisée à Montréal au Canada.
Dans le monde entier, le nombre de nouvelles infections au VIH n’a reculé que de 3,6 % entre 2020 et 2021, ce qui correspond à la plus faible baisse annuelle depuis 2016. Depuis plusieurs années, l’Europe de l’Est et l’Asie centrale, le Moyen-Orient et l’Afrique du Nord, ainsi que l’Amérique latine enregistrent une augmentation des infections annuelles au VIH. En Asie Pacifique, la région la plus peuplée du monde, les données actuelles de l’ONUSIDA révèlent une recrudescence des nouvelles infections au VIH là où elles avaient baissé. La reprise des infections dans ces régions est alarmante. En Afrique orientale et australe, la dynamique a considérablement ralenti en 2021 après des années de progrès à un rythme soutenu. Mais tout n’est pas négatif : les nouvelles infections au VIH en Afrique occidentale et centrale et dans les Caraïbes baissent considérablement. Pourtant, même dans ces régions, la riposte au VIH est menacée par une diminution des ressources. « Ces données montrent que la riposte mondiale au sida est grandement en danger. Si nous ne faisons pas des progrès rapides, nous perdons du terrain, car la pandémie prospère dans le contexte de la COVID-19, des déplacements massifs et d’autres crises. N’oublions pas les millions de décès évitables que nous essayons d’empêcher», a déclaré la Directrice de l’ONUSIDA, ---------------
Cette stagnation des avancées s’est traduite par environ 1,5 million de nouvelles infections l’année dernière, soit plus d’un million de plus que les objectifs mondiaux. Les profondes inégalités nationales et internationales ralentissent les progrès de la riposte au VIH et le virus creuse à son tour ces inégalités. Les nouvelles infections ont touché de manière
disproportionnée les jeunes femmes et les adolescentes, avec une nouvelle infection toutes les deux minutes au sein de cette population en 2021. L’impact du VIH selon le sexe, en particulier pour les jeunes femmes et les filles africaines, s’est produit dans un contexte de perturbation des services essentiels de prévention et de traitement du VIH, de déscolarisation de millions de filles, imputables aux pandémies et de pics de grossesses adolescentes et de violences sexistes. En Afrique subsaharienne, les adolescentes et les jeunes femmes sont trois fois plus susceptibles de contracter le VIH que les adolescents et les jeunes hommes.
Au cours des perturbations des dernières années, les populations clés ont été particulièrement touchées dans de nombreuses communautés avec une prévalence qui repart à la hausse dans de nombreux endroits. Par ailleurs, les inégalités raciales aggravent les risques face au VIH. Au Royaume-Uni et aux États-Unis, les nouveaux diagnostics du VIH ont davantage baissé parmi les populations blanches que parmi les personnes noires. Dans des pays comme l’Australie, le Canada et les États-Unis, les taux d’acquisition du VIH sont plus élevés dans les communautés indigènes que dans les communautés non indigènes. Le rapport signale également un fléchissement des efforts visant à garantir l’accès à un traitement antirétroviral vital à toutes les personnes séropositives. En 2021, l’augmentation du nombre de personnes sous traitement anti-VIH a été la plus faible depuis plus de dix ans. Bien que les trois quarts de toutes les personnes séropositives ont accès à un traitement antirétroviral, ce n’est pas le cas pour environ 10 millions d’autres, et seule la moitié (52 %) des enfants séropositifs ont accès à des médicaments vitaux. Ici, l’écart entre la couverture du traitement anti-VIH chez les enfants et les adultes tend à se creuser plutôt qu’à se résorber.
En 2021, la pandémie de sida a été responsable en moyenne d’un décès par minute, soit 650 000 décès dus au sida malgré l’existence d’un traitement efficace du VIH et d’outils pour prévenir, détecter et soigner les infections opportunistes. « Ces chiffres dépendent totalement de la volonté politique. L’émancipation et la protection de nos filles sont-elles importantes pour nous ? Voulonsnous mettre fin aux décès dus au sida chez les enfants ? Préférons-nous sauver des vies plutôt que de criminaliser ? », demande ------------. « Si nous le désirons, nous avons alors le devoir de combler le retard de la riposte au sida. » Des différences significatives existent entre les pays. Les Philippines, Madagascar, le Congo et le Soudan du Sud figurent parmi les pays qui ont enregistré les plus importantes augmentations du nombre de nouvelles infections au VIH depuis 2015. À l’opposé, l’Afrique du Sud, le Nigeria, l’Inde et la République unie de Tanzanie ont enregistré des baisses parmi les plus flagrantes du nombre d’infections au VIH, même dans le contexte de la COVID-19 et d’autres crises. Des exemples de progrès montrent ce dont a besoin une riposte efficace à la pandémie. Certains des progrès les plus importants sont enregistrés là où les services dirigés par les communautés, les environnements juridiques et politiques favorables et les services équitables sont sans équivoque. Le rapport décrit les conséquences dévastatrices si jamais des mesures urgentes contre les inégalités qui favorisent la pandémie ne sont pas prises. Il montre qu’au rythme actuel, le nombre de nouvelles infections par an dépasserait 1,2 million en 2025. Cette année correspond à l’échéance fixée par les États membres des Nations Unies pour réduire les nouvelles infections au VIH à moins de 370 000. Cela signifierait non seulement que l’humanité n’a pas tenu sa promesse sur les nouvelles infections, mais que ces dernières seraient plus de trois fois supérieures à cet objectif. Des millions d’infections évitables au VIH chaque année compliquent l’action et augmentent les coûts pour garantir l’accès des personnes séropositives à un traitement vital et la réalisation des objectifs de mettre fin à la pandémie du sida d’ici 2030. Les chocs mondiaux, notamment la pandémie de COVID-19 et la guerre en Ukraine, viennent attiser les risques pour la riposte au VIH. Les remboursements de la dette pour les pays les plus pauvres du monde ont atteint 171 % de l’ensemble des dépenses de santé, d’éducation et de protection sociale combinées, ce qui tue dans l’œuf leur capacité à riposter au sida. Le financement national de la riposte au VIH dans les pays à revenu faible et intermédiaire baisse depuis deux ans. Une des conséquences de la guerre en Ukraine est l’augmentation considérable des cours mondiaux des produits alimentaires. Cela aggrave l’insécurité alimentaire des personnes séropositives dans le monde entier et rend les interruptions de traitement du VIH beaucoup plus probables.
À l’heure où nous avons plus que jamais besoin de la solidarité internationale et d’un regain de financement, trop de pays à revenu élevé réduisent leur aide, et le financement de la santé mondiale est sérieusement menacé. En 2021, les ressources financières internationales disponibles pour le VIH étaient de 6 % inférieures à celles de 2010. L’aide
au développement à l’étranger pour le VIH fournie par des donateurs bilatéraux autres que les ÉtatsUnis d’Amérique a chuté de 57 % au cours de la dernière décennie. 8 milliards de dollars manquent à la riposte au VIH dans les pays à revenu faible et intermédiaire par rapport au niveau nécessaired’ici 2025. Les règles commerciales mondiales
empêchent les pays à revenu faible et intermédiaire de produire les médicaments capables de mettre fin à la pandémie, y compris les traitements anti-VIH innovants et prometteurs à action prolongée. Par ailleurs, elles maintiennent les prix à un niveau trop élevé pour que ces pays les achètent
en grande quantité. « La solidarité mondiale stagne alors que le soutien international est plus nécessaire que jamais.
Les leaders ne doivent pas confondre l’énorme gyrophare rouge avec un panneau Stop. La situation actuelle doit évoluer vers un renforcement de l’aide internationale », a déclaré ------------. Les dirigeants et dirigeantes sont toujours en mesure de ramener la riposte sur le droit chemin.Cela nécessite à la fois une action nationale et
une solidarité internationale. L’année dernière, les leaders ont convenu d’une feuille de route, définie dans la Déclaration politique sur le VIH et le sida, pour mettre fin au sida d’ici 2030 si elle est respectée en tous points. Cet objectif est tout à fait réalisable et abordable : en effet, l’éradication du sida coûtera beaucoup moins cher que de
continuer à vivre avec le sida. Il est important de noter que les actions nécessaires pour mettre fin au sida permettront également à l’humanité d’être mieux protégée contre les menaces des futures pandémies.
Voici des actions qui ont fait leurs preuves : des services dirigés par les communautés et centrés sur les personnes ; le respect universel des droits humains, la suppression des lois punitives et discriminatoires et la lutte contre la stigmatisation ; l’autonomisation des filles et des femmes ; l’égalité d’accès aux traitements, y compris aux nouvelles
technologies de santé ; et les services de santé, l’éducation et la protection sociale pour tous et
toutes. « Nous pouvons mettre fin au sida d’ici 2030 comme promis », a déclaré ------------, « mais cela demande un peu de courage. »
Contact
ONUSIDA Montréal | ------------------- | tél. +41
79 514 68 96 | bartonknotts@unaids.org ONUSIDA
Genève | tél. +41 22 791 42 37 | communications@
unaids.org
ONUSIDA
Le Programme commun des Nations Unies sur
le VIH/sida (ONUSIDA) guide et mobilise la communauté internationale en vue de concrétiser sa
vision commune de zéro nouvelle infection au
VIH, zéro discrimination et zéro décès lié au sida.
L’ONUSIDA conjugue les efforts de 11 institutions
des Nations Unies (le HCR, l’UNICEF, le PAM, le
PNUD, l’UNFPA, l’ONUDC, ONU Femmes, l’OIT,
l’UNESCO, l’OMS et la Banque mondiale) et collabore étroitement avec des partenaires mondiaux
et nationaux pour mettre fin à l’épidémie de sida
d’ici 2030 dans le cadre des Objectifs de développement durable. Pour en savoir plus, consultez
le site unaids.org et suivez-nous sur Facebook,
Twitter, Instagram et YouTube",,,,,,,,,,,,,,,,,,,,
1,SMV2LIOXO6,"Le Bénin se dote d’une stratégie de développement de la filière arboriculture fruitière

Le gouvernement béninois s'est doté d'un document de stratégie de développement de la filière arboriculture fruitière en vue de l'amélioration de la production, des rendements et de la qualité de l'arboriculture fruitière sur toute l'étendue du territoire national, a annoncé le gouvernement dans un communiqué publié mercredi à Cotonou.

Selon la même source, Ce document qui a été validé mardi par les experts béninois de l'agriculture et ceux de l'Organisation des Nations Unies pour l'alimentation et l'agriculture ( FAO), permettra également la valorisation des produits des vergers et l'amélioration de la gouvernance au sein de la filière, selon la même source.

Cet instrument de planification orientera les actions futures du gouvernement dans le développement de l'arboriculture fruitière, a expliqué le directeur adjoint de la programmation et de la prospective du ministère béninois de l'Agriculture, de l'Élevage et de la Pêche, --------------------, cité dans le communiqué.

De son côté, le chargé de Programme de la FAO-Bénin, --------------, a estimé que la consommation annuelle de fruits par habitant au Bénin est en deçà de 70 kg, le seuil de consommation recommandé par la FAO pour une alimentation normale. ""Le développement d'une arboriculture fruitière au Bénin pourrait contribuer à l'amélioration des apports alimentaires vitaminés pour nos populations et ouvrirait en même temps une nouvelle voie de diversification agricole et donc une nouvelle source de revenus aux producteurs"", a-t-il souligné.",,,,,,,,,,,,,,,,,,,,
0,SMZ67RTWPD,"Coronavirus : trois nouvelles contaminations signalées ce samedi

Dakar, 14 mai (APS) – Trois nouvelles infections au coronavirus ont été enregistrées au cours des dernières vingt-quatre heures, a rapporté samedi le ministère de la Santé et de l’Action sociale.Sur un échantillon de 1.123 tests virologiques, trois sont revenus positifs, soit un taux de positivité de 0,34 %, indique le bulletin du ministère consacré à l’évolution de la pandémie de Covid-19 au Sénégal.Ces contaminations proviennent de la transmission communautaire à Dakar (02) et Rufisque (01).Selon la même source, aucun décès n’a été enregistré lors des dernières vingt-quatre heures, et cinq malades ont été contrôlés négatifs et déclarés guéris. Elle ajoute que l’état de santé des autres patients suivis est jugé stable, et qu’aucun cas grave n’a été signalé. A ce jour, 13 patients sont sous traitement.Le Sénégal a enregistré 86.035 cas de Covid-19, dont 84.055 guéris. La pandémie a causé 1.966 décès dans le pays.Au total, 1.468.742 personnes ont été vaccinées depuis le lancement en février 2021 de la campagne nationale de vaccination.",,,,,,,,,,,,,,,,,,,,
0,SRI5KVIXGQ,"Covid-19 : six nouvelles infections signalées

Dakar, 16 mai (APS) - Le ministère de la Santé et de l’Action sociale a fait état lundi de six nouvelles contaminations au Covid-19, qui relèvent toutes de la transmission dite communautaire.

Sur 1.275 tests virologiques effectués par les services sanitaires, six nouvelles contaminations ont été enregistrées, soit un taux de positivité de 0,44 %, indique le bulletin épidémiologique quotidien consacré à l’évolution de la pandémie au Sénégal.

Cinq des nouvelles contaminations, toutes des cas dont on ignore l’origine de la transmission, ont été enregistrées dans le département de Dakar, contre une infection détectée à Thiès (ouest), précise le bulletin.

Il signale que deux patients ont été contrôlés négatifs et déclarés guéris.

Aucun cas grave n’a été enregistré au cours des dernières vingt-quatre heures, aucun décès lié au Covid-19 non plus.

Selon le ministère de la Santé, 86.045 cas de Covid-19 ont été enregistrés au Sénégal depuis l’apparition de la maladie le territoire national, dont 84.061 guéris. Le coronavirus a fait 1.966 morts dans le pays.

Selon le bulletin, 17 patients atteints de Covid-19 sont encore sous traitement, et 1.470.950 personnes se sont fait vacciner au Sénégal.",,,,,,,,,,,,,,,,,,,,
0,TID69VNF02,"Bénin : environ 210 millions de dollars investis en 03 ans par les Nations Unies

Dans le cadre de la célébration des 77 ans des Nations-Unies, le coordonnateur-résident Bénin, ------------------ a tenu une rencontre avec la presse, vendredi 28 octobre 2022 à Cotonou. Il a présenté un bref bilan des interventions du système des Nations Unies au Bénin de 2019 à 2021 suivi d’un vernissage photos.
-------------------, coordonnateur résident du Système des Nations Unies au Bénin (au milieux) entouré des chefs d'agences
Au Bénin depuis 1960, le Système des Nations Unies (SNU) continuent d’accompagner les politiques de développement dans plusieurs domaines. Au moment où l'ONU célèbre ses 77 ans d’existence, Coordonnateur résident du SNU au Bénin, ------------------ a fait un bilan de la coopération avec le pays sur la période de 2019 à 2021. Il a relevé que le cadre de coopération 2019-2023 a été écourté compte tenu de la mise en place d’un Programme d’action du gouvernement 2021-2026. Un nouveau cadre est en cours d’élaboration et prend en compte la période de 2023 à 2026. Il a aussi souligné que les rapports 2022 ne sont pas encore disponibles. C’est pour cela que le bilan tient compte des résultats de 2019 à 2021.
Selon ------------------, le SNU a investi environ 210 millions de dollars américains soit plus de 39 milliards de francs CFA dans des programmes au Bénin pendant cette période. En plus, il est aux côtés du Bénin en fournissant ses expertises et en faisant des études. Il a indiqué que les interventions du SNU portent sur trois priorités stratégiques.  
La promotion de la croissance économique forte, inclusive et durable
Au niveau de cette première priorité, le travail s’est focalisé sur quatre axes. Cela a permis que « le nombre de personnes qui utilise les services financiers digitaux au niveau national passe de 32% en 2018 à 50,8 % en 2021 ». Avec l’intervention du SNU, environ 600 producteurs ont accédé aux technologies agricoles adaptées aux changements climatiques. 3500 producteurs ont bénéficié de semences et d’intrants agricoles pour la croissance du taux de sécurité alimentaire. 330 874 femmes enceintes ont reçu sur la période 2019- 2021 des conseils sur la nutrition et la supplémentation en fer/acide folique pendant la grossesse.
280 386 mères d’enfants de 6 à 23 mois ont reçu sur la période 2019-2021, des conseils sur l’alimentation optimale du nourrisson et du jeune enfant. Le troisième axe est l’énergie propre et durable. La proportion des ménages en milieu rural ayant accès à l’énergie propre et durable est passée de 2,1 % en 2020 à 11,32 % en 2021. Le taux de pénétration en énergies renouvelables dans le mix énergétique est passé de 9,7 % en 2019 à 12,18% en 2021.  « Le nombre d’exploitants agricoles formés et adoptant les pratiques agricoles adaptées à la qualité du sol est passé de 8500 en 2020 à 900 en 2021 », a informé le ------------ résident.
-------------------, Coordonnateur résident du Système des Nations Unies au Bénin lançant le vernissage photos des interventions de l'organisation
L’amélioration du capital humain    
C’est la deuxième priorité stratégique. Le travail tourne autour de quatre axes d’interventions aussi au niveau de cette priorité. Il est à retenir que les activités du SNU ont permis d’avoir 468 118 formations sanitaires de disposer d’un plateau technique pour offrir les services de qualité. Cela prend aussi en compte la prise en charge des fistules chez les femmes et l’allaitement maternel précoce. Plus de 4 millions de personnes ciblées ont accès aux services de santé maternelle et reproductive en 2021. 90% des femmes ont accouché en 2021 avec l’appui du personnel de santé qualifié contre 77,2% en 2020.
539 centres de santé ont été appuyés pour maintenir les services de vaccination depuis les perturbations liées à la COVID-19. Trois laboratoires dont un mobile et deux ambulances médicalisées ont été mises en service pour renforcer la réponse sanitaire face à la COVID-19. 14,284 enfants victimes de violence faites aux enfants ayant eu accès en 2021 au paquet minimum d’intervention. 82 villages sur 112 villages ciblés ont été certifiés exempt de mariage d’enfants. Quatre (4) centres d’accueil des victimes de VBG (2 étatiques et 2 privés) ont été renforcés, ce qui a permis à 4 769 enfants dont 2,451 filles en 2021 de bénéficier des services de prise en charge fournis par lesdits centres.
Vernissage photos des activités du Système des Nations Unies au Bénin
La consolidation d’un Etat de droit et la promotion de la bonne gouvernance
Au niveau de la dernière priorité, le SNU a œuvré au renforcement des institutions démocratique. Il a aussi travaillé pour l’accès équitable aux services judiciaires conformes aux normes de protection des droits humains. Il a également apporté de l’appui aux réformes administratives et la promotion de la participation et la reddition des comptes. Tout cela a permis que la proportion de la population carcérale en instance de jugement passe de 61,6% à 50,14% en 2021.
Douze cellules focales sensibles aux enfants en 2021 ont été mises en place portant à 92 le nombre total d’unités sensibles aux enfants au niveau des commissariats. Trois Tribunaux Amis des Enfants (TAE) dans les communes d’Abomey-Calavi, d’Abomey et de Kandi sont désormais fonctionnels, portant le nombre de TAE fonctionnels à cinq. Le nombre de plateformes électroniques mises en place pour faciliter la dématérialisation est passé de 10 en 2020 à 13 en 2021. 80,70% le taux de satisfaction des usagers de l’administration publique est passé à 80, 70% en 2021, en lien avec les différents outils de dématérialisation mis en place.",,,,,,,,,,,,,,,,,,,,
0,TR5JUPTJ01,"XXe congrès du PCC : la Chine mise sur des journalistes africains pour redorer son image

2300 délégués du Parti communiste chinois (PCC) sont réunis à Pékin pour décider du renouvellement de la direction de l’appareil d’État. Un évènement à huis clos, mais qui attire l’attention du monde entier, sachant que le numéro un chinois ---------- entend être reconduit pour un troisième mandat inédit. Et parmi les médias étrangers représentés, des journalistes africains invités par le gouvernement chinois.

Le China International Press Communication Center a invité 86 journalistes issus de pays en voie de développement à ce XXe congrès, dont 18 venus d’Afrique. Une formation découverte accélérée de la « Chine du zéro Covid », les mesures sanitaires étant au maximum pour cette réunion quinquennale du Parti-État chinois. Testés, scannés, isolés, certains en ressortent visiblement impressionnés.
Si la politique sanitaire drastique mise en place par Pékin depuis le début de la pandémie fatigue une partie de la population, elle a été défendue par le président -- en ouverture du Congrès et sonne dans les discours, comme une « victoire » du parti sur le virus.
Changer l’image du parti communiste 
La Chine entend approfondir sa coopération avec les pays en développement via des programmes médiatiques de coopération, affirmait cet été Pékin. Il s’agit de présenter au monde l’image d’une Chine « ouverte, progressiste, démocratique ». Un objectif sur lequel travaille également le front uni du Parti communiste chinois. Dans le cadre de la politique dite « d’emprunt d’un bateau pour aller sur l’océan », le régime communiste a mis en place des partenariats stratégiques avec des journaux, des télévisions et des radios étrangères, pour leur fournir du contenu gratuit.
Changer l’image de la Chine et surtout l’image du parti communiste qui s’est effondrée ces dernières années dans les pays occidentaux. Faute de pouvoir convaincre à l’ouest, Pékin s’est tourné vers le sud. Il faut « améliorer la perception et la convivialité des personnes des pays en développement envers la Chine », assurait récemment ----------, le président de l’Association publique de la diplomatie chinoise, qui chapeaute l’encadrement des stagiaires.
Initiative globale vers les pays du Sud 
L’initiative dite « sud globale » entre la Chine et les pays en voie de développement entend développer les capacités de recherches sur la Chine dans l’hémisphère Sud et à connecter les institutions, les médias, les journalistes et les chercheurs produisant du contenu sur l’Empire du milieu.
En attendant le congrès, les invités venus d’Afrique, du Moyen-Orient, de l’Amérique du Sud et d’Asie du sud-est en ont eu plein la vue : présentation de la culture traditionnelle chinoise, des nouvelles technologies et visite des sites historiques. 
Paix et stabilité
Le programme de formation a été réduit à six mois cette année en raison des restrictions sanitaires au voyage. Mais pour le reste, les conditions sont identiques. Les journalistes invités sont logés dans un complexe de résidence diplomatique, à l’intérieur du deuxième périphérique, le cœur de la capitale chinoise. Une indemnité est fournie pour les dépenses courantes, même si elle est vite dilapidée dans la capitale de la deuxième économie du monde, constate une participante. « Nous avons des sujets en commun avec les Chinois, confie encore un autre stagiaire après une conférence sur la sécurité alimentaire. La paix et la stabilité sont des questions très importantes pour nous », ajoute-t-il, alors que les deux mots clés, sont repris dans quasi toutes les interventions de la diplomatie chinoise.
Ces invitations sont aussi l’occasion pour la Chine de s’offrir une couverture exhaustive de la grande messe du Parti communiste chinois à Pékin. « J’ai recommandé votre vidéo », lance un chaperon du programme, clin d’œil à l’appui adressé à un stagiaire venu du Moyen-Orient, alors que la télévision mexicaine enregistre au bout d’une table du lobby une séquence sur les Unes des journaux locaux trouvés à la conciergerie et entièrement consacrées au président chinois. « C’est intéressant, mais j’ai l’impression que les questions sont envoyées à l’avance », remarque une participante, avant de quitter l’hôtel.
-------: rfi",,,,,,,,,,,,,,,,,,,,
